,DATE,Vms,Ta,RH,VPDhpa,SVWC30cm,Rn,PPFD,Rainfall,Month,Day,year,time,DOY,Cof,G,NEE,LE
16105,2019/12/2 12:00,0.7,8.7,81,2.1,25,465.9,987.1,0,12,2,2019,12,336,390.7934695,-20.16666667,-0.642195825,103.8801564
16106,2019/12/2 12:30,1.2,9.7,72,3.3,25,515.3,1109.7,0,12,2,2019,12.5,336,387.7965474,-26.37998855,-0.578960064,136.0630516
16107,2019/12/2 13:00,1.4,10,66,4.2,24.95,389.1,883.7,0,12,2,2019,13,336,386.0631644,-13.26666667,-0.57598558,167.9618428
16108,2019/12/2 13:30,1.1,10.8,58,5.4,24.95,360.1,899.3,0,12,2,2019,13.5,336,383.8686929,-20.72803877,-0.542008554,155.7341711
16109,2019/12/2 14:00,1.3,11.1,53,6.2,24.95,347.5,925,0,12,2,2019,14,336,382.1316448,-10.53333333,-0.516520157,128.9985064
16110,2019/12/2 14:30,1.9,11.2,51,6.5,24.95,326.5,927.4,0,12,2,2019,14.5,336,381.0257045,-19.61873055,-0.596325549,165.2939549
16111,2019/12/2 15:00,1.1,11.6,47,7.2,24.95,248.8,788.3,0,12,2,2019,15,336,379.4265554,-9.7,-0.5634406,84.7737542
16112,2019/12/2 15:30,1.2,11.5,49,7,24.95,134.7,483.9,0,12,2,2019,15.5,336,378.4821335,-19.6001141,-0.361792689,77.68443931
16113,2019/12/2 16:00,1.7,11.4,50,6.8,24.95,3.6,283.5,0,12,2,2019,16,336,378.6561742,-10.16666667,-0.242491142,44.40565293
16114,2019/12/2 16:30,1.6,11.3,51,6.6,24.95,-14.8,152.8,0,12,2,2019,16.5,336,378.7831797,-10.26666667,-0.192583489,49.06411386
16115,2019/12/2 17:00,1.9,11,52,6.4,24.9,-29.6,112,0,12,2,2019,17,336,378.0338219,-10.43333333,-0.111783239,37.22042102
16116,2019/12/2 17:30,1.3,10.8,52,6.2,24.9,-46.5,62.1,0,12,2,2019,17.5,336,377.619107,-10.66666667,-0.073869449,18.33984071
16117,2019/12/2 18:00,0.8,9.8,59,5.1,24.9,-59.1,13.6,0,12,2,2019,18,336,379.118688,-10.86666667,0.048613294,23.52627186
16118,2019/12/2 18:30,0.5,8.7,64,4.1,24.9,-57.9,0,0,12,2,2019,18.5,336,381.6377233,-2.361143899,0.104059765,22.22272488
16119,2019/12/2 19:00,0.2,7.3,73,2.8,24.9,-54.7,0,0,12,2,2019,19,336,384.6429937,-14.03333333,0.094165212,22.0692161
16120,2019/12/2 19:30,0.4,6.2,82,1.7,24.95,-52.3,0,0,12,2,2019,19.5,336,387.8261226,-16.76666667,0.088643072,22.0692161
16121,2019/12/2 20:00,0.3,5.5,87,1.2,25,-50.1,0,0,12,2,2019,20,336,390.2156582,-10.01850234,0.084057053,22.0692161
16122,2019/12/2 20:30,0.2,4.9,93,0.6,24.95,-48.1,0,0,12,2,2019,20.5,336,392.4835841,-12.51850234,0.080339511,22.0692161
16123,2019/12/2 21:00,0.4,4.7,98,0.2,24.9,-43.5,0,0,12,2,2019,21,336,393.8764702,-14.85183568,0.077433775,22.0692161
16124,2019/12/2 21:30,0.3,4.1,100,0,24.85,-38.1,0,0,12,2,2019,21.5,336,396.1247472,-26.46666667,0.07458882,22.22200934
16125,2019/12/2 22:00,0.3,3.9,100,0,24.9,-30.3,0,0,12,2,2019,22,336,396.7827832,-18.71850234,0.073189151,22.05014761
16126,2019/12/2 22:30,0.2,3.4,100,0,24.9,-25.4,0,0,12,2,2019,22.5,336,355.8436484,-29.73333333,0.071804691,22.05014761
16127,2019/12/2 23:00,0.3,2.9,100,0,24.85,-22.8,0,0,12,2,2019,23,336,391.3707717,-31.36666667,0.069081406,22.05014761
16128,2019/12/2 23:30,0.3,2.9,100,0,24.85,-20.8,0,0,12,2,2019,23.5,336,387.8982027,-33,0.067742581,22.05014761
16129,2019/12/3 0:00,0.3,2.5,100,0,24.85,-19.1,0,0,12,3,2019,0,337,385.0081917,-34.4,0.065762856,22.05014761
16130,2019/12/3 0:30,0.4,2.3,100,0,24.85,-17.7,0,0,12,3,2019,0.5,337,382.8988508,-35.66666667,0.064462041,22.05014761
16131,2019/12/3 1:00,0.4,2,100,0,24.85,-16.4,0,0,12,3,2019,1,337,381.3570641,-36.73333333,0.061905986,22.05014761
16132,2019/12/3 1:30,0.3,1.3,100,0,24.85,-15,0,0,12,3,2019,1.5,337,380.1964911,-38.2,0.058185687,22.05014761
16133,2019/12/3 2:00,0.3,0.5,100,0,24.85,-10,0,0,12,3,2019,2,337,379.6613628,-40.3,0.056975878,21.99831209
16134,2019/12/3 2:30,0.5,0.5,100,0,24.85,-5.8,0,0,12,3,2019,2.5,337,379.2943131,-41.86666667,0.056975878,21.99846072
16135,2019/12/3 3:00,0.4,0.7,100,0,24.85,-3.7,0,0,12,3,2019,3,337,378.7741379,-42.5,0.058185687,21.88922067
16136,2019/12/3 3:30,0.5,0.9,100,0,24.85,-2.4,0,0,12,3,2019,3.5,337,378.437707,-42.3,0.059410631,21.78487953
16137,2019/12/3 4:00,0.3,1,100,0,24.85,-1,0,0.1,12,3,2019,4,337,377.9596484,-41.8,0.060028784,21.68554154
16138,2019/12/3 4:30,0.4,1.2,100,0,24.85,-0.9,0,0,12,3,2019,4.5,337,378.0819962,-50.77608899,0.06127646,21.55963631
16139,2019/12/3 5:00,0.3,1.4,100,0,24.85,-0.7,0,0,12,3,2019,5,337,378.2663196,-40.43333333,0.062539305,21.40659045
16140,2019/12/3 5:30,0.3,1.5,100,0,24.85,-0.9,0,0,12,3,2019,5.5,337,378.9806681,-49.44275566,0.063176421,21.22581395
16141,2019/12/3 6:00,0.2,1.6,100,0,24.85,-1.1,0,0,12,3,2019,6,337,379.8669768,-39.2,0.064462041,21.01669956
16142,2019/12/3 6:30,0.3,1.8,100,0,24.85,-1.2,0,0,12,3,2019,6.5,337,413.9038855,-48.10942232,0.065110549,20.80941498
16143,2019/12/3 7:00,0.3,1.9,100,0,24.85,-1.4,0,0,12,3,2019,7,337,415.735615,-47.30942232,0.065762856,20.60400088
16144,2019/12/3 7:30,0.3,2,100,0,24.85,-0.2,6.2,0,12,3,2019,7.5,337,414.218574,-36.93333333,-0.051093761,5.272383346
16145,2019/12/3 8:00,0.2,2.2,100,0,24.85,18.5,41,0,12,3,2019,8,337,414.7358095,-45.93344743,-0.068562174,4.804925141
16146,2019/12/3 8:30,0.3,2.5,100,0,24.85,51.1,101.8,0,12,3,2019,8.5,337,413.2271677,-35.5,-0.086030586,7.359283257
16147,2019/12/3 9:00,0.7,2.8,100,0,24.85,84.7,164.4,0,12,3,2019,9,337,411.160618,-34.2,-0.192625144,30.63744191
16148,2019/12/3 9:30,0.7,3.2,100,0,24.85,127,240.2,0,12,3,2019,9.5,337,408.3668029,-42.22413921,-0.299219701,34.83050603
16149,2019/12/3 10:00,0.9,3.5,100,0,24.85,169,320,0,12,3,2019,10,337,407.4315437,-30.73333333,-0.31842738,56.62007294
16150,2019/12/3 10:30,1,4.1,100,0,24.85,237.3,455.6,0,12,3,2019,10.5,337,403.9375949,-28.66666667,-0.454560787,67.19454194
16151,2019/12/3 11:00,1,5.3,100,0,24.85,393.9,884.9,0,12,3,2019,11,337,398.1560713,-25.83333333,-0.45213154,88.50026579
16152,2019/12/3 11:30,0.7,8.1,87,1.5,24.85,431.8,978.5,0,12,3,2019,11.5,337,390.486162,-22.26666667,-0.449702293,102.0861527
16153,2019/12/3 12:00,0.8,10.6,61,5,24.85,463,1049.6,0,12,3,2019,12,337,382.1023241,-28.10552277,-0.523969518,115.6720396
16154,2019/12/3 12:30,1,11.9,45,7.8,24.85,472.8,1083.1,0,12,3,2019,12.5,337,376.4613974,-24.12954788,-0.598236743,129.2579265
16155,2019/12/3 13:00,1.3,12.5,37,9.2,24.85,448.3,1076.7,0,12,3,2019,13,337,373.027668,-20.48690632,-0.34979005,142.8438134
16156,2019/12/3 13:30,1.9,13,38,9.3,24.85,399.8,1047.6,0,12,3,2019,13.5,337,371.6613538,-18.11093143,-0.500561217,156.4297003
16157,2019/12/3 14:00,1.6,13.4,37,9.6,24.85,337.9,982.2,0,12,3,2019,14,337,370.4313095,-26.63657976,-0.395750488,129.822838
16158,2019/12/3 14:30,1.3,13.8,35,10.3,24.85,282.9,895.3,0,12,3,2019,14.5,337,368.8799083,-15.95898166,-0.35653323,113.3005792
16159,2019/12/3 15:00,1.5,14,33,10.7,24.85,233.4,791.1,0,12,3,2019,15,337,367.6003854,-15.04967343,-0.273875836,96.77832049
16160,2019/12/3 15:30,1.7,14.2,32,11.1,24.8,120.2,489.8,0,12,3,2019,15.5,337,367.3212278,-4.8,-0.292307314,80.25606174
16161,2019/12/3 16:00,1.2,14.2,32,11,24.8,-18.9,233.1,0,12,3,2019,16,337,366.771821,-4.4,-0.270202658,66.04916771
16162,2019/12/3 16:30,1.4,14,35,10.3,24.8,-29.7,121.4,0,12,3,2019,16.5,337,367.0260864,-4.166666667,-0.136680267,51.84227368
16163,2019/12/3 17:00,1.3,13.3,40,9.3,24.8,-23.6,100.3,0,12,3,2019,17,337,367.0942978,-3.933333333,-0.093616411,37.63537964
16164,2019/12/3 17:30,0.7,12.6,43,8.3,24.8,-32.9,61.3,0,12,3,2019,17.5,337,368.2849933,-3.766666667,-0.016540949,23.42848561
16165,2019/12/3 18:00,0.5,11.7,48,7.1,24.8,-55.8,13.7,0,12,3,2019,18,337,369.6763523,5.479107212,0.066192271,19.6292132
16166,2019/12/3 18:30,0.6,10.4,56,5.6,24.75,-56.2,0,0,12,3,2019,18.5,337,371.9235094,-5,0.098777533,16.22340952
16167,2019/12/3 19:00,0.3,8.9,64,4.1,24.75,-54.4,0,0,12,3,2019,19,337,376.2099316,2.436465656,0.131362796,12.81760584
16168,2019/12/3 19:30,0.6,8.2,70,3.3,24.75,-52.7,0,0,12,3,2019,19.5,337,379.2127077,-0.354226122,0.163948058,9.411802157
16169,2019/12/3 20:00,0.2,7.1,76,2.5,24.75,-51.4,0,0,12,3,2019,20,337,381.7256345,-3.287559455,0.093365036,19.99328331
16170,2019/12/3 20:30,0.3,6.5,81,1.9,24.75,-50.3,0,0,12,3,2019,20.5,337,384.8418247,3.591547757,0.089420638,20.00177962
16171,2019/12/3 21:00,0.4,6,84,1.5,24.75,-49.5,0,0,12,3,2019,21,337,386.9800981,-8.287559455,0.085570594,19.8775128
16172,2019/12/3 21:30,0.3,5.7,87,1.2,24.75,-47.9,0,0,12,3,2019,21.5,337,389.7388913,-10.53020101,0.081815153,19.88724187
16173,2019/12/3 22:00,0.2,5.1,92,0.7,24.65,-45.2,0,0,12,3,2019,22,337,390.1013787,-12.65422612,0.078879049,19.84899241
16174,2019/12/3 22:30,0.3,4.6,97,0.3,24.65,-21.7,0,0,12,3,2019,22.5,337,394.8201286,-14.48755945,0.078154513,2.090585173
16175,2019/12/3 23:00,0.3,4.3,100,0,24.65,-11.1,0,0,12,3,2019,23,337,399.208257,-15.62089279,0.078879049,19.29662137
16176,2019/12/3 23:30,0.5,4.4,100,0,24.65,-32,0,0,12,3,2019,23.5,337,398.7281305,-25.66666667,0.079607382,19.10193333
16177,2019/12/4 0:00,0.4,4.4,100,0,24.65,-38.4,0,0,12,4,2019,0,338,397.9080161,-26.1,0.078154513,18.89885443
16178,2019/12/4 0:30,0.3,3.9,100,0,24.65,-21.3,0,0,12,4,2019,0.5,338,401.3207221,-26.9,0.075294358,18.70642187
16179,2019/12/4 1:00,0.2,4.2,100,0,24.65,-9.5,0,0,12,4,2019,1,338,403.2463695,-27.63333333,0.076716836,18.70642187
16180,2019/12/4 1:30,0.3,4.3,100,0,24.65,-5.8,0,0,12,4,2019,1.5,338,406.4941974,-27.63333333,0.077433775,18.70642187
16181,2019/12/4 2:00,0.4,4.3,100,0,24.65,-6.2,0,0,12,4,2019,2,338,407.319504,-27.46666667,0.078879049,18.70642187
16182,2019/12/4 2:30,0.3,3.9,100,0,24.65,-7,0,0,12,4,2019,2.5,338,408.6392411,-27.16666667,0.079607382,18.70642187
16183,2019/12/4 3:00,0.3,4.1,100,0,24.65,-6.4,0,0,12,4,2019,3,338,401.6859074,-26.96666667,0.080339511,18.70642187
16184,2019/12/4 3:30,0.3,4.7,100,0,24.65,-6.9,0,0,12,4,2019,3.5,338,402.2547087,-26.46666667,0.082558662,18.70642187
16185,2019/12/4 4:00,0.3,4.8,100,0,24.65,-6.9,0,0,12,4,2019,4,338,402.679808,-25.66666667,0.083305963,18.70642187
16186,2019/12/4 4:30,0.6,5.1,100,0,24.65,-7.6,0,0,12,4,2019,4.5,338,402.4126638,-34.37910721,0.087129192,8.973774559
16187,2019/12/4 5:00,0.7,5.3,100,0,24.65,-8.1,0,0,12,4,2019,5,338,404.352768,-24.03333333,0.087869283,18.70642187
16188,2019/12/4 5:30,0.3,5,100,0,24.65,-8.2,0,0,12,4,2019,5.5,338,407.155644,-23.33333333,0.087099272,18.70642187
16189,2019/12/4 6:00,0.2,5.1,100,0,24.65,-8,0,0,12,4,2019,6,338,408.6691726,-32.47910721,0.086333042,18.70642187
16190,2019/12/4 6:30,0.3,5.4,100,0,24.65,-8.2,0,0,12,4,2019,6.5,338,407.2655966,-22.66666667,0.087099272,18.70642187
16191,2019/12/4 7:00,0.3,5.2,100,0,24.6,-8.4,0,0,12,4,2019,7,338,412.4223755,-22.33333333,0.087099272,18.70642187
16192,2019/12/4 7:30,0.5,5.3,100,0,24.6,-7.4,0,0,12,4,2019,7.5,338,408.8566521,-22.06666667,0.032571334,6.073186591
16193,2019/12/4 8:00,0.2,5.4,100,0,24.6,3.7,34.7,0,12,4,2019,8,338,413.4566429,-21.76666667,-0.031694002,9.768532981
16194,2019/12/4 8:30,0.3,5.5,100,0,24.65,35.4,111.2,0,12,4,2019,8.5,338,411.09541,-21.26666667,-0.095959339,13.46387937
16195,2019/12/4 9:00,0.2,6.1,100,0,24.6,55.2,168.8,0,12,4,2019,9,338,408.0738504,-20.26666667,-0.160224675,16.42838113
16196,2019/12/4 9:30,0.2,6.8,100,0,24.6,70,206.3,0,12,4,2019,9.5,338,404.7194804,-18.86666667,-0.188799612,12.24401943
16197,2019/12/4 10:00,0.5,7.4,97,0.3,24.6,72.6,249.1,0,12,4,2019,10,338,399.4282132,-17.26666667,-0.251774377,10.06212127
16198,2019/12/4 10:30,0.4,8.4,91,1,24.6,123.5,309.4,0,12,4,2019,10.5,338,392.092845,-15.56666667,-0.406299478,34.63241515
16199,2019/12/4 11:00,0.5,9.8,78,2.7,24.6,199,427,0,12,4,2019,11,338,383.2415047,-12.93333333,-0.560824578,33.68378058
16200,2019/12/4 11:30,0.6,10.7,72,3.7,24.6,209,448.3,0,12,4,2019,11.5,338,379.4915089,-9.233333333,-0.348585111,90.16491354
16201,2019/12/4 12:00,0.7,11.8,61,5.4,24.6,391.6,886.4,0,12,4,2019,12,338,375.4680058,-5.833333333,-0.563221366,146.6460465
16202,2019/12/4 12:30,0.8,13.4,52,7.5,24.6,490.5,1108.9,0,12,4,2019,12.5,338,371.7643835,-12.81394966,-0.369482829,152.2889139
16203,2019/12/4 13:00,1.1,14.2,46,8.8,24.6,327.1,800.1,0,12,4,2019,13,338,368.1526429,-10.18061632,-0.655750379,157.9317813
16204,2019/12/4 13:30,1.4,14.8,37,10.6,24.6,293.9,676.6,0,12,4,2019,13.5,338,366.0306078,1.8,-0.566795956,163.5746487
16205,2019/12/4 14:00,1.8,14.7,36,10.8,24.6,249.9,554,0,12,4,2019,14,338,365.1196807,-5.719358323,-0.572992562,182.5509247
16206,2019/12/4 14:30,2.1,14.6,37,10.6,24.55,197.9,442.5,0,12,4,2019,14.5,338,365.730376,5.133333333,-0.579189168,141.2737285
16207,2019/12/4 15:00,2,14.5,34,10.9,24.55,195.8,485.5,0,12,4,2019,15,338,365.2213869,5.8,-0.398836307,99.9965322
16208,2019/12/4 15:30,2.1,14.7,33,11.2,24.55,155.5,515.1,0,12,4,2019,15.5,338,365.2635354,5.5,-0.265082138,124.6744763
16209,2019/12/4 16:00,1.6,14.6,34,11,24.5,83.1,278.7,0,12,4,2019,16,338,364.3903282,4.3,-0.21410935,74.7779645
16210,2019/12/4 16:30,1.5,14.4,36,10.6,24.5,63.6,188.1,0,12,4,2019,16.5,338,364.2189345,3.733333333,-0.165976895,56.21694683
16211,2019/12/4 17:00,1.1,14,37,10.2,24.5,23.3,105,0,12,4,2019,17,338,364.6625119,3.766666667,-0.082319516,37.65592915
16212,2019/12/4 17:30,0.9,13.8,38,9.7,24.45,-6.9,43.6,0,12,4,2019,17.5,338,365.180002,12.77281721,-0.024321167,25.13344646
16213,2019/12/4 18:00,0.9,13.3,40,9.2,24.45,-23.1,8.1,0,12,4,2019,18,338,366.9814945,2.666666667,0.069357982,17.06775517
16214,2019/12/4 18:30,0.6,12.8,42,8.6,24.45,-23.2,0,0,12,4,2019,18.5,338,368.2948177,11.03948388,0.057717501,18.50968631
16215,2019/12/4 19:00,0.4,12.6,44,8.2,24.45,-21.6,0,0,12,4,2019,19,338,368.5955077,0.733333333,0.033781813,12.19518875
16216,2019/12/4 19:30,0.2,11.4,51,6.6,24.45,-21.3,0,0,12,4,2019,19.5,338,373.2967975,9.072817212,0.130170839,18.46719004
16217,2019/12/4 20:00,0.4,10.9,53,6.1,24.45,-32.3,0,0,12,4,2019,20,338,373.5609893,7.56350899,0.123586917,18.22781648
16218,2019/12/4 20:30,0.2,10.3,56,5.5,24.45,-55.7,0,0,12,4,2019,20.5,338,375.6222449,5.56350899,0.117180861,17.98829784
16219,2019/12/4 21:00,0.2,9,64,4.1,24.4,-57.5,0,0,12,4,2019,21,338,378.5543153,-6.466666667,0.108341028,17.74863067
16220,2019/12/4 21:30,0.2,8.2,67,3.7,24.4,-55,0,0,12,4,2019,21.5,338,379.6044139,-0.33649101,0.100701738,17.50881141
16221,2019/12/4 22:00,0.3,7.3,72,2.9,24.4,-51.8,0,0,12,4,2019,22,338,382.1536863,-3.527182788,0.096588289,17.27681126
16222,2019/12/4 22:30,0.3,6.8,76,2.4,24.4,-49.4,0,0,12,4,2019,22.5,338,384.3364498,-6.227182788,0.091775972,16.97488871
16223,2019/12/4 23:00,0.4,6.5,79,2,24.4,-27.1,0,0,12,4,2019,23,338,385.5593675,-8.760516122,0.089420638,16.58648367
16224,2019/12/4 23:30,0.3,6,85,1.4,24.4,-12.4,0,0,12,4,2019,23.5,338,390.7012314,-19.9,0.089420638,16.21215494
16225,2019/12/5 0:00,0.4,5.6,91,0.8,24.4,-17.5,0,0,12,5,2019,0,339,395.2951138,-11.48454123,0.088643072,15.85190252
16226,2019/12/5 0:30,0.2,5.7,92,0.8,24.4,-25.1,0,0,12,5,2019,0.5,339,397.527916,-21.46666667,0.088643072,15.4202487
16227,2019/12/5 1:00,0.3,5.6,91,0.8,24.4,-30.4,0,0,12,5,2019,1,339,394.9367496,-22.06666667,0.087099272,14.91719349
16228,2019/12/5 1:30,0.3,5.3,96,0.4,24.4,-38.2,0,0,12,5,2019,1.5,339,396.6759357,-22.96666667,0.08481193,14.75042208
16229,2019/12/5 2:00,0.3,4.9,99,0.1,24.4,-35.7,0,0,12,5,2019,2,339,396.1724442,-24.03333333,0.083305963,14.5455639
16230,2019/12/5 2:30,0.3,5.1,98,0.2,24.4,-37.3,0,0,12,5,2019,2.5,339,394.9141992,-25,0.082558662,14.30167464
16231,2019/12/5 3:00,0.3,4.5,99,0.1,24.4,-40.8,0,0,12,5,2019,3,339,397.8338999,-25.73333333,0.079607382,14.01777852
16232,2019/12/5 3:30,0.2,4.1,100,0,24.4,-39.9,0,0,12,5,2019,3.5,339,396.9138101,-27.1,0.076003697,13.74277907
16233,2019/12/5 4:00,0.3,3.5,100,0,24.4,-31.8,0,0,12,5,2019,4,339,367.8260428,-38.13407521,0.071804691,13.47690247
16234,2019/12/5 4:30,0.4,3.5,100,0,24.4,-16.5,0,0,12,5,2019,4.5,339,377.7825089,-30.43333333,0.070435443,13.22038263
16235,2019/12/5 5:00,0.4,3.3,100,0,24.35,-5,0,0,12,5,2019,5,339,403.8261152,-22.23259145,0.071804691,12.91186729
16236,2019/12/5 5:30,0.4,3.1,100,0,24.35,-7.2,0,0,12,5,2019,5.5,339,411.094341,-31.8,0.073189151,12.66509667
16237,2019/12/5 6:00,0.3,3.1,100,0,24.35,-10.2,0,0,12,5,2019,6,339,415.7911513,-31.93333333,0.073189151,12.46114675
16238,2019/12/5 6:30,0.4,3.4,100,0,24.35,-10.6,0,0,12,5,2019,6.5,339,409.7588237,-41.37671677,0.073887084,12.22103793
16239,2019/12/5 7:00,0.3,3.7,100,0,24.35,-9.8,0,0,12,5,2019,7,339,406.1795598,-31.76666667,0.076003697,11.96792343
16240,2019/12/5 7:30,0.3,3.8,100,0,24.35,-3,6.5,0,12,5,2019,7.5,339,410.0860346,-40.61935832,0.130830907,0.297826469
16241,2019/12/5 8:00,0.3,3.8,100,0,24.35,11.5,36.3,0,12,5,2019,8,339,416.7384747,-30.6,-0.004152583,2.254516237
16242,2019/12/5 8:30,0.2,4.2,100,0,24.35,60.1,130.7,0,12,5,2019,8.5,339,414.8462203,-29.9,-0.139136073,21.89093457
16243,2019/12/5 9:00,0.3,5.2,100,0,24.35,100,207.7,0,12,5,2019,9,339,409.3246125,-28.36666667,-0.173494385,16.19614102
16244,2019/12/5 9:30,0.4,6.1,100,0,24.35,132.4,283.6,0,12,5,2019,9.5,339,404.0798207,-35.27671677,-0.207852696,32.4895418
16245,2019/12/5 10:00,0.5,7.4,95,0.5,24.35,154,354,0,12,5,2019,10,339,395.3487666,-22.8,-0.431056007,18.51497428
16246,2019/12/5 10:30,0.5,9.2,84,1.9,24.35,226.7,507,0,12,5,2019,10.5,339,385.583496,-19.2,-0.48727573,26.55281268
16247,2019/12/5 11:00,0.3,10.3,71,3.7,24.35,99,249.1,0,12,5,2019,11,339,379.7128904,-24.31545877,-0.39323212,21.42649723
16248,2019/12/5 11:30,0.5,10.9,64,4.7,24.35,100.3,259.9,0,12,5,2019,11.5,339,375.1523501,-20.8487921,-0.33135466,32.09503219
16249,2019/12/5 12:00,0.4,11.2,64,4.8,24.35,110,277.5,0,12,5,2019,12,339,373.5153284,-18.17281721,-0.2694772,40.00009931
16250,2019/12/5 12:30,0.8,11.7,55,6.3,24.35,147.6,347,0,12,5,2019,12.5,339,371.9768568,-6.466666667,-0.432455514,110.6523199
16251,2019/12/5 13:00,1.6,12.1,45,7.8,24.35,107.9,269,0,12,5,2019,13,339,370.8654188,-13.69684232,-0.510705375,119.2248706
16252,2019/12/5 13:30,1.7,12.5,42,8.5,24.35,230.8,533.1,0,12,5,2019,13.5,339,370.1063384,-3.166666667,-0.501249377,127.7974213
16253,2019/12/5 14:00,1.8,13.1,37,9.5,24.3,285.2,711,0,12,5,2019,14,339,370.3986292,-1.9,-0.445008709,125.6578041
16254,2019/12/5 14:30,2,13.1,38,9.4,24.3,148.1,367.8,0,12,5,2019,14.5,339,369.6783885,-1.066666667,-0.496172637,135.7558168
16255,2019/12/5 15:00,1.7,13.1,40,9,24.3,125.6,313.2,0,12,5,2019,15,339,369.1110125,-0.366666667,-0.314161415,125.593094
16256,2019/12/5 15:30,1.4,13.4,40,9.2,24.3,131.9,338.9,0,12,5,2019,15.5,339,367.9763623,0.433333333,-0.494595876,115.4303711
16257,2019/12/5 16:00,1.5,13.5,40,9.3,24.3,92.8,250.5,0,12,5,2019,16,339,367.5230622,1.166666667,-0.238956385,94.86811401
16258,2019/12/5 16:30,1.4,13.4,38,9.5,24.3,47.4,154.1,0,12,5,2019,16.5,339,367.5711665,1.5,-0.173758936,74.30585691
16259,2019/12/5 17:00,1.5,13,38,9.3,24.3,14.5,86.1,0,12,5,2019,17,339,368.8706947,1.133333333,-0.017927438,53.74359982
16260,2019/12/5 17:30,1.8,12.7,38,9.2,24.25,-11.6,50.8,0,12,5,2019,17.5,339,370.1137704,0.166666667,0.015245175,33.18134272
16261,2019/12/5 18:00,1.3,12.3,40,8.6,24.25,-26.9,8.5,0,12,5,2019,18,339,371.0404268,-1.233333333,0.052961244,12.61908563
16262,2019/12/5 18:30,0.6,12,42,8.1,24.25,-25.6,0,0,12,5,2019,18.5,339,371.5537936,-2.466666667,0.012373221,11.61501261
16263,2019/12/5 19:00,0.4,11.3,46,7.2,24.25,-22.1,0,0,12,5,2019,19,339,373.467784,6.04099299,0.048355401,14.13841205
16264,2019/12/5 19:30,0.4,10.6,50,6.4,24.25,-29.2,0,0,12,5,2019,19.5,339,375.2094644,-4.366666667,0.084337581,16.66181149
16265,2019/12/5 20:00,0.5,10,55,5.5,24.25,-25,0,0,12,5,2019,20,339,378.3589458,3.198351434,0.116280325,10.57148168
16266,2019/12/5 20:30,0.4,9.6,59,4.9,24.25,-33.7,0,0,12,5,2019,20.5,339,380.9571368,1.374326323,0.112714893,10.38559841
16267,2019/12/5 21:00,0.2,8.8,64,4,24.25,-43.4,0,0,12,5,2019,21,339,383.3241219,-9.733333333,0.107477352,9.94290495
16268,2019/12/5 21:30,0.3,7.9,70,3.2,24.2,-47.7,0,0,12,5,2019,21.5,339,386.5588675,-2.55900701,0.101535649,9.512878122
16269,2019/12/5 22:00,0.3,7.5,72,2.9,24.2,-51,0,0,12,5,2019,22,339,387.7507338,-14.2,0.096588289,9.211897356
16270,2019/12/5 22:30,0.3,7,74,2.6,24.2,-34.1,0,0,12,5,2019,22.5,339,388.0753995,-7.292340344,0.093365036,8.714062839
16271,2019/12/5 23:00,0.6,6.5,80,1.9,24.15,-23.7,0,0,12,5,2019,23,339,391.8718707,-9.116365455,0.358881574,19.56751686
16272,2019/12/5 23:30,0.6,6.7,79,2.1,24.15,-31,0,0,12,5,2019,23.5,339,390.9320811,-19.9,0.119863129,15.5632083
16273,2019/12/6 0:00,0.4,5.9,84,1.4,24.15,-54.2,0,0,12,6,2019,0,340,393.437525,-20.8,0.153356367,11.0156588
16274,2019/12/6 0:30,0.3,5.3,88,1,24.15,-52,0,0,12,6,2019,0.5,340,395.2892089,-22.1,0.186849606,6.468109299
16275,2019/12/6 1:00,0.5,4.7,92,0.7,24.15,-50.2,0,0,12,6,2019,1,340,396.5300958,-24.06666667,0.220342844,1.920559798
16276,2019/12/6 1:30,0.4,4.4,94,0.5,24.15,-49.7,0,0,12,6,2019,1.5,340,396.8536925,-16.9737239,0.076003697,7.214919658
16277,2019/12/6 2:00,0.2,3.4,99,0,24.15,-45,0,0,12,6,2019,2,340,399.9641814,-28.23333333,0.071118165,6.899966876
16278,2019/12/6 2:30,0.2,2.9,100,0,24.15,-37.1,0,0,12,6,2019,2.5,340,396.6323619,-30.6,0.067742581,6.773067564
16279,2019/12/6 3:00,0.3,2.9,100,0,24.15,-29.9,0,0,12,6,2019,3,340,353.4629702,-32.83333333,0.066418963,6.694767964
16280,2019/12/6 3:30,0.4,2.2,100,0,24.15,-26.1,0,0,12,6,2019,3.5,340,336.0526314,-34.4,0.064462041,6.639632741
16281,2019/12/6 4:00,0.3,1.9,100,0,24.15,-23.9,0,0,12,6,2019,4,340,366.2501377,-36.03333333,0.061905986,6.469870861
16282,2019/12/6 4:30,0.3,1.4,100,0,24.15,-22.1,0,0,12,6,2019,4.5,340,366.1176346,-37.83333333,0.059410631,6.245839904
16283,2019/12/6 5:00,0.3,1.4,100,0,24.15,-20.8,0,0,12,6,2019,5,340,366.1720191,-39.46666667,0.057578892,6.091926601
16284,2019/12/6 5:30,0.3,1.1,100,0,24.15,-19.3,0,0,12,6,2019,5.5,340,366.7871367,-41.03333333,0.055189508,6.017915314
16285,2019/12/6 6:00,0.2,0.5,100,0,24.15,-18.1,0,0,12,6,2019,6,340,368.7131405,-42.6,0.053437092,5.568632756
